Unnamed: 0,Unnamed: 1,503_168_M,2.19,Unnamed: 4,Unnamed: 5,Unnamed: 6,1.33,Unnamed: 8,Unnamed: 9,Unnamed: 10,63,Unnamed: 12,Unnamed: 13,Unnamed: 14,5.4,Unnamed: 16,Unnamed: 17,Unnamed: 18,17,Unnamed: 20,Unnamed: 21,Unnamed: 22,75.4,Unnamed: 24,Unnamed: 25,Unnamed: 26,24.6,Unnamed: 28,Unnamed: 29,Unnamed: 30,31.8,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,5.14,Unnamed: 37,Unnamed: 38,Unnamed: 39,18.86,Unnamed: 41,Unnamed: 42,Unnamed: 43,575,Unnamed: 45,Unnamed: 46,Unnamed: 47,15.4,Unnamed: 49,Unnamed: 50,Unnamed: 51,46,Unnamed: 53,Unnamed: 54,Unnamed: 55,87.9,Unnamed: 57,Unnamed: 58,Unnamed: 59,30,Unnamed: 61,Unnamed: 62,Unnamed: 63,33.4,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81
604,00605,R,2.23,1,1,Good,1.51,0.6,0.6,Good,63,0,0,Excellent,5.4,0,0,Excellent,17.2,0.1,0.1,Excellent,77.1,0.5,0.5,Excellent,24.2,-1,1,Good,31.4,-0.1,0.1,Excellent,,5.36,0.7,0.7,Good,18.42,-0.6,0.6,Good,571,-0.3,0.3,Excellent,15.7,1.5,1.5,Satisfactory,47.4,1.3,1.3,Satisfactory,88.4,0.1,0.1,Excellent,29.3,-0.4,0.4,Excellent,33.1,-0.4,0.4,Excellent,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN1500,21 พฤษภาคม 2568,,,,HM 183,PHCH
606,00607,R,2.17,-0.5,0.5,Excellent,1.27,-0.2,0.2,Excellent,59,-0.5,0.5,Excellent,5.3,-1,1,Good,15.9,-0.7,0.7,Good,73.3,-0.7,0.7,Good,24.4,-0.5,0.5,Excellent,33.3,0.6,0.6,Good,,5.25,0.3,0.3,Excellent,8.49,-15.0,15,Serious problem,5.68,-35.6,35.6,Serious problem,15.3,-0.5,0.5,Excellent,44.9,-1.0,1,Good,85.5,-0.5,0.5,Excellent,29.1,-0.5,0.5,Excellent,34.1,0.9,0.9,Good,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",Sysmex,,XN1000,14 พฤษภาคม 2568,,ใส่หน่วย PLT ผิด,,HM 366,PHCH
610,00611,R,2.18,-0.2,0.2,Excellent,1.24,-0.3,0.3,Excellent,61,-0.3,0.3,Excellent,5.3,-1,1,Good,16.7,-0.2,0.2,Excellent,76.6,0.4,0.4,Excellent,24.3,-0.8,0.8,Good,31.7,0,0,Excellent,,5.33,0.6,0.6,Good,19.01,0.2,0.2,Excellent,563,-0.8,0.8,Good,15.4,0.0,0,Excellent,46.8,0.7,0.7,Good,87.8,0.0,0,Excellent,28.9,-0.6,0.6,Good,32.9,-0.6,0.6,Good,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN1000,14 พฤษภาคม 2568,,,,HM 1283,NGPH
616,00617,R,2.2,0.3,0.3,Excellent,1.55,0.7,0.7,Good,63,0,0,Excellent,5.3,-1,1,Good,16.8,-0.1,0.1,Excellent,76.4,0.3,0.3,Excellent,24.1,-1.3,1.3,Satisfactory,31.5,-0.1,0.1,Excellent,,4.43,-2.2,2.2,Unsatisfactory,18.56,-0.4,0.4,Excellent,572,-0.2,0.2,Excellent,14.8,-3.0,3,Unsatisfactory,46.7,0.6,0.6,Good,105.4,3.9,3.9,Serious problem,33.4,1.8,1.8,Satisfactory,31.7,-2.1,2.1,Unsatisfactory,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN1000,14 พฤษภาคม 2568,,,,HM 346,PHCH
623,00624,R,2.22,0.8,0.8,Good,0.57,-2.5,2.5,Unsatisfactory,54,-1.1,1.1,Satisfactory,5.4,0,0,Excellent,17,0,0,Excellent,76.6,0.4,0.4,Excellent,24.3,-0.8,0.8,Good,31.8,0,0,Excellent,,5.35,0.7,0.7,Good,19.67,1.2,1.2,Satisfactory,574,-0.1,0.1,Excellent,15.3,-0.5,0.5,Excellent,47.5,1.4,1.4,Satisfactory,88.8,0.2,0.2,Excellent,28.6,-0.7,0.7,Good,32.2,-1.5,1.5,Satisfactory,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN1500,21 พฤษภาคม 2568,,,,HM 83,PHGH
637,00638,R,2.22,0.8,0.8,Good,1.57,0.8,0.8,Good,57,-0.8,0.8,Good,5.4,0,0,Excellent,16.7,-0.2,0.2,Excellent,75.2,-0.1,0.1,Excellent,24.3,-0.8,0.8,Good,32.3,0.2,0.2,Excellent,,4.34,-2.5,2.5,Unsatisfactory,17.45,-2.0,2,Satisfactory,560,-0.9,0.9,Good,14.9,-2.5,2.5,Unsatisfactory,46.8,0.7,0.7,Good,107.8,4.4,4.4,Serious problem,34.3,2.3,2.3,Unsatisfactory,31.8,-2.0,2,Satisfactory,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN1500,14 พฤษภาคม 2568,,,,HM 364,PHCH
640,00641,R,2.17,-0.5,0.5,Excellent,1.4,0.2,0.2,Excellent,52,-1.4,1.4,Satisfactory,5.3,-1,1,Good,16.4,-0.4,0.4,Excellent,75.6,0.1,0.1,Excellent,24.4,-0.5,0.5,Excellent,32.3,0.2,0.2,Excellent,,5.3,0.5,0.5,Excellent,19,0.2,0.2,Excellent,528,-2.9,2.9,Unsatisfactory,15.3,-0.5,0.5,Excellent,46.3,0.3,0.3,Excellent,87.4,-0.1,0.1,Excellent,28.9,-0.6,0.6,Good,33,-0.5,0.5,Excellent,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN1000,14 พฤษภาคม 2568,,,,HM 368,PHCH
649,00650,R,2.16,-0.7,0.7,Good,0.71,-2.1,2.1,Unsatisfactory,62,-0.1,0.1,Excellent,5.4,0,0,Excellent,16.2,-0.5,0.5,Excellent,75,-0.1,0.1,Excellent,25,1,1,Good,33.3,0.6,0.6,Good,,5.23,0.3,0.3,Excellent,18.91,0.1,0.1,Excellent,548,-1.7,1.7,Satisfactory,15.5,0.5,0.5,Excellent,45.6,-0.4,0.4,Excellent,87.2,-0.2,0.2,Excellent,29.6,-0.2,0.2,Excellent,34,0.8,0.8,Good,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN1000,21 พฤษภาคม 2568,,,,HM 1130,NGPH
653,00654,R,2.11,-2,2,Satisfactory,1.41,0.3,0.3,Excellent,52,-1.4,1.4,Satisfactory,5.3,-1,1,Good,16,-0.6,0.6,Good,75.8,0.1,0.1,Excellent,25.1,1.3,1.3,Satisfactory,33.1,0.5,0.5,Excellent,,5.32,0.6,0.6,Good,19.1,0.3,0.3,Excellent,573,-0.1,0.1,Excellent,15.6,1.0,1,Good,46.9,0.8,0.8,Good,88.2,0.1,0.1,Excellent,29.3,-0.4,0.4,Excellent,33.3,-0.1,0.1,Excellent,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN1000,21 พฤษภาคม 2568,,,,HM 668,PHCH
661,00662,R,2.11,-2,2,Satisfactory,1.44,0.4,0.4,Excellent,76,1.6,1.6,Satisfactory,5.3,-1,1,Good,21.7,2.9,2.9,Unsatisfactory,102.8,8.8,8.8,Serious problem,25.1,1.3,1.3,Satisfactory,24.4,-2.7,2.7,Unsatisfactory,,5.3,0.5,0.5,Excellent,19.44,0.8,0.8,Good,573,-0.1,0.1,Excellent,15.4,0.0,0,Excellent,45.9,-0.1,0.1,Excellent,86.6,-0.3,0.3,Excellent,29.1,-0.5,0.5,Excellent,33.6,0.3,0.3,Excellent,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN1000,21 พฤษภาคม 2568,,,,HM 796,NGPH
668,00669,R,2.19,0,0,Excellent,1.24,-0.3,0.3,Excellent,59,-0.5,0.5,Excellent,5.4,0,0,Excellent,16.6,-0.2,0.2,Excellent,75.8,0.1,0.1,Excellent,24.7,0.2,0.2,Excellent,32.5,0.3,0.3,Excellent,,5.07,-0.2,0.2,Excellent,8.44,-15.1,15.1,Serious problem,640,4.1,4.1,Serious problem,15,-2.0,2,Satisfactory,52.9,6.3,6.3,Serious problem,104.3,3.6,3.6,Serious problem,29.6,-0.2,0.2,Excellent,28.4,-6.3,6.3,Serious problem,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN1000,21 พฤษภาคม 2568,,,,HM 1010,GNPH
680,00681,R,2.18,-0.2,0.2,Excellent,1.49,0.5,0.5,Excellent,58,-0.6,0.6,Good,5.3,-1,1,Good,16.4,-0.4,0.4,Excellent,75.2,-0.1,0.1,Excellent,24.3,-0.8,0.8,Good,32.3,0.2,0.2,Excellent,,5.34,0.6,0.6,Good,18.96,0.1,0.1,Excellent,575,0.0,0,Excellent,15,-2.0,2,Satisfactory,46.1,0.1,0.1,Excellent,86.3,-0.4,0.4,Excellent,28.1,-1.0,1,Good,32.5,-1.1,1.1,Satisfactory,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN1000,14 พฤษภาคม 2568,,,วัตถุทดสอบ A168 เครื่องไม่สามารถตรวจวิเคราะห์ได้,HM 10,DMS
685,00686,R,2.21,0.5,0.5,Excellent,1.41,0.3,0.3,Excellent,56,-0.9,0.9,Good,5.5,1,1,Good,17,0,0,Excellent,76.9,0.5,0.5,Excellent,24.9,0.7,0.7,Good,32.4,0.2,0.2,Excellent,,5.34,0.6,0.6,Good,19.09,0.3,0.3,Excellent,583,0.5,0.5,Excellent,15.4,0.0,0,Excellent,47.4,1.3,1.3,Satisfactory,88.8,0.2,0.2,Excellent,28.8,-0.6,0.6,Good,32.5,-1.1,1.1,Satisfactory,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN3000,14 พฤษภาคม 2568,Slide Blood smear อาจจะย้อม Slide ไว้นานแล้ว จึงทำให้สีค่อนข้างเพี้ยน (ติดสีแดง) ทำให้เห็นสีส่วนประกอบของ WBC ไม่ชัดเจน เช่น Cytoplasm  Nucleus Granule ทำให้นับแยก WBC ได้ยาก ซึ่งอาจจะทำให้เกิดความผิดพลาดในการนับได้,,,HM 1321,GNPH
694,00695,R,2.15,-1,1,Good,1.59,0.9,0.9,Good,63,0,0,Excellent,5.3,-1,1,Good,16.6,-0.2,0.2,Excellent,77.2,0.6,0.6,Good,24.7,0.2,0.2,Excellent,31.9,0,0,Excellent,,5.26,0.4,0.4,Excellent,19,0.2,0.2,Excellent,585,0.6,0.6,Good,15.5,0.5,0.5,Excellent,46.7,0.6,0.6,Good,88.8,0.2,0.2,Excellent,29.5,-0.3,0.3,Excellent,33.2,-0.2,0.2,Excellent,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN1500,14 พฤษภาคม 2568,-,,,HM 434,PHCH
700,00701,R,2.19,0,0,Excellent,1.44,0.4,0.4,Excellent,56,-0.9,0.9,Good,5.4,0,0,Excellent,16.4,-0.4,0.4,Excellent,74.9,-0.2,0.2,Excellent,24.7,0.2,0.2,Excellent,32.9,0.4,0.4,Excellent,,5.25,0.3,0.3,Excellent,19.59,1.1,1.1,Satisfactory,572,-0.2,0.2,Excellent,15.4,0.0,0,Excellent,45.8,-0.2,0.2,Excellent,87.2,-0.2,0.2,Excellent,29.3,-0.4,0.4,Excellent,33.6,0.3,0.3,Excellent,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN1000,14 พฤษภาคม 2568,,,,HM 987,PHCH
720,00721,R,2.27,2,2,Satisfactory,1.38,0.2,0.2,Excellent,63,0,0,Excellent,5.5,1,1,Good,16.7,-0.2,0.2,Excellent,73.6,-0.6,0.6,Good,24.2,-1,1,Good,32.9,0.4,0.4,Excellent,,5.28,0.4,0.4,Excellent,8.87,-14.5,14.5,Serious problem,570,-0.3,0.3,Excellent,15.3,-0.5,0.5,Excellent,45.1,-0.8,0.8,Good,85.4,-0.6,0.6,Good,29,-0.5,0.5,Excellent,33.9,0.6,0.6,Good,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN1000,21 พฤษภาคม 2568,,,,HM 793,NGPH
736,00737,R,2.19,0,0,Excellent,1.5,0.6,0.6,Good,64,0.1,0.1,Excellent,5.4,0,0,Excellent,16.5,-0.3,0.3,Excellent,75.3,0,0,Excellent,24.7,0.2,0.2,Excellent,32.7,0.3,0.3,Excellent,,5.29,0.5,0.5,Excellent,19.41,0.8,0.8,Good,587,0.8,0.8,Good,15.4,0.0,0,Excellent,46.5,0.5,0.5,Excellent,87.9,0.0,0,Excellent,29.1,-0.5,0.5,Excellent,33.1,-0.4,0.4,Excellent,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN1000,21 พฤษภาคม 2568,,,,HM 1986,NGPH
740,00741,R,2.13,-1.5,1.5,Satisfactory,1.41,0.3,0.3,Excellent,73,1.3,1.3,Satisfactory,5.4,0,0,Excellent,17.7,0.4,0.4,Excellent,83.1,2.5,2.5,Unsatisfactory,25.4,2,2,Satisfactory,30.5,-0.5,0.5,Excellent,,5.19,0.2,0.2,Excellent,19.39,0.8,0.8,Good,563,-0.8,0.8,Good,15.3,-0.5,0.5,Excellent,45.1,-0.8,0.8,Good,86.9,-0.2,0.2,Excellent,29.5,-0.3,0.3,Excellent,33.9,0.6,0.6,Good,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN1000,21 พฤษภาคม 2568,,,,HM 1031,NGPH
762,00763,R,2.11,-2,2,Satisfactory,1.4,0.2,0.2,Excellent,82,2.4,2.4,Unsatisfactory,5.3,-1,1,Good,22.4,3.4,3.4,Serious problem,106.2,9.9,9.9,Serious problem,25.1,1.3,1.3,Satisfactory,23.7,-3,3,Unsatisfactory,,5.09,-0.2,0.2,Excellent,19.16,0.4,0.4,Excellent,553,-1.4,1.4,Satisfactory,15.1,-1.5,1.5,Satisfactory,44,-1.8,1.8,Satisfactory,86.4,-0.3,0.3,Excellent,29.7,-0.2,0.2,Excellent,34.3,1.1,1.1,Satisfactory,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN3000,21 พฤษภาคม 2568,,,,HM 701,GNPH
766,00767,R,2.2,0.3,0.3,Excellent,1.19,-0.5,0.5,Excellent,52,-1.4,1.4,Satisfactory,5.4,0,0,Excellent,16.7,-0.2,0.2,Excellent,75.9,0.2,0.2,Excellent,24.5,-0.3,0.3,Excellent,32.3,0.2,0.2,Excellent,,5.37,0.7,0.7,Good,8.51,-15.0,15,Serious problem,596,1.3,1.3,Satisfactory,15.4,0.0,0,Excellent,47.1,1.0,1,Good,87.7,0.0,0,Excellent,28.7,-0.7,0.7,Good,32.7,-0.9,0.9,Good,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN1000,14 พฤษภาคม 2568,,,,HM 1987,NGPH
772,00773,R,2.19,0,0,Excellent,0.65,-2.3,2.3,Unsatisfactory,60,-0.4,0.4,Excellent,5.3,-1,1,Good,16.5,-0.3,0.3,Excellent,75.5,0,0,Excellent,24.2,-1,1,Good,32.1,0.1,0.1,Excellent,,5.4,0.8,0.8,Good,19.4,0.8,0.8,Good,566,-0.6,0.6,Good,15.6,1.0,1,Good,47.5,1.4,1.4,Satisfactory,88.1,0.0,0,Excellent,28.9,-0.6,0.6,Good,32.8,-0.8,0.8,Good,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN1000,14 พฤษภาคม 2568,,,,HM 979,PHCH
826,00828,R,2.22,0.8,0.8,Good,1.43,0.3,0.3,Excellent,64,0.1,0.1,Excellent,5.5,1,1,Good,16.7,-0.2,0.2,Excellent,75.2,-0.1,0.1,Excellent,24.8,0.5,0.5,Excellent,32.9,0.4,0.4,Excellent,,5.27,0.4,0.4,Excellent,18.89,0.0,0,Excellent,578,0.2,0.2,Excellent,15.6,1.0,1,Good,45.6,-0.4,0.4,Excellent,86.5,-0.3,0.3,Excellent,29.6,-0.2,0.2,Excellent,34.2,1.0,1,Good,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN1000,21 พฤษภาคม 2568,,,,HM 751,NGPH
827,00829,R,2.22,0.8,0.8,Good,1.43,0.3,0.3,Excellent,64,0.1,0.1,Excellent,5.5,1,1,Good,16.7,-0.2,0.2,Excellent,75.2,-0.1,0.1,Excellent,24.8,0.5,0.5,Excellent,32.9,0.4,0.4,Excellent,,5.27,0.4,0.4,Excellent,18.89,0.0,0,Excellent,578,0.2,0.2,Excellent,15.6,1.0,1,Good,45.6,-0.4,0.4,Excellent,86.5,-0.3,0.3,Excellent,29.6,-0.2,0.2,Excellent,34.2,1.0,1,Good,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN1000,21 พฤษภาคม 2568,,,,HM 1990,NGPH
837,00839,R,2.22,0.8,0.8,Good,1.55,0.7,0.7,Good,60,-0.4,0.4,Excellent,5.5,1,1,Good,16.4,-0.4,0.4,Excellent,73.9,-0.5,0.5,Excellent,24.8,0.5,0.5,Excellent,33.5,0.6,0.6,Good,,5.3,0.5,0.5,Excellent,19.87,1.5,1.5,Satisfactory,553,-1.4,1.4,Satisfactory,15.6,1.0,1,Good,45.4,-0.5,0.5,Excellent,85.7,-0.5,0.5,Excellent,29.4,-0.3,0.3,Excellent,34.4,1.3,1.3,Satisfactory,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN1000,14 พฤษภาคม 2568,,,,HM 99,PHGH
842,00844,R,2.21,0.5,0.5,Excellent,1.51,0.6,0.6,Good,63,0,0,Excellent,5.3,-1,1,Good,16.4,-0.4,0.4,Excellent,74.2,-0.4,0.4,Excellent,24,-1.5,1.5,Satisfactory,32.3,0.2,0.2,Excellent,,5.39,0.8,0.8,Good,18.58,-0.4,0.4,Excellent,583,0.5,0.5,Excellent,15.3,-0.5,0.5,Excellent,46.6,0.5,0.5,Excellent,86.5,-0.3,0.3,Excellent,28.4,-0.8,0.8,Good,32.8,-0.8,0.8,Good,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN1000,14 พฤษภาคม 2568,,,,HM 22,DMH
880,00882,R,2.18,-0.2,0.2,Excellent,1.53,0.7,0.7,Good,64,0.1,0.1,Excellent,5.3,-1,1,Good,16.4,-0.4,0.4,Excellent,75.2,-0.1,0.1,Excellent,24.3,-0.8,0.8,Good,32.3,0.2,0.2,Excellent,,5.29,0.5,0.5,Excellent,18.49,-0.5,0.5,Excellent,595,1.3,1.3,Satisfactory,15.3,-0.5,0.5,Excellent,46.2,0.2,0.2,Excellent,87.3,-0.1,0.1,Excellent,28.9,-0.6,0.6,Good,33.1,-0.4,0.4,Excellent,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN1000,21 พฤษภาคม 2568,,,,HM 1388,GNPH
881,00883,R,2.2,0.3,0.3,Excellent,0.59,-2.5,2.5,Unsatisfactory,57,-0.8,0.8,Good,5.4,0,0,Excellent,16.3,-0.4,0.4,Excellent,74.1,-0.4,0.4,Excellent,24.4,-0.5,0.5,Excellent,32.9,0.4,0.4,Excellent,,5.3,0.5,0.5,Excellent,18.47,-0.6,0.6,Good,560,-0.9,0.9,Good,15.4,0.0,0,Excellent,45.7,-0.3,0.3,Excellent,86.1,-0.4,0.4,Excellent,29,-0.5,0.5,Excellent,33.7,0.4,0.4,Excellent,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN3100i,21 พฤษภาคม 2568,สไลด์ดิจิทัล ดูยาก,,,HM 590,PHCH
886,00888,R,2.2,0.3,0.3,Excellent,0.56,-2.6,2.6,Unsatisfactory,67,0.5,0.5,Excellent,5.5,1,1,Good,16.3,-0.4,0.4,Excellent,74.1,-0.4,0.4,Excellent,25,1,1,Good,33.7,0.7,0.7,Good,,5.3,0.5,0.5,Excellent,19.29,0.6,0.6,Good,577,0.1,0.1,Excellent,15.5,0.5,0.5,Excellent,45.6,-0.4,0.4,Excellent,86,-0.4,0.4,Excellent,29.2,-0.4,0.4,Excellent,34,0.8,0.8,Good,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN1000,21 พฤษภาคม 2568,,,,HM 712,GNPH
888,00890,R,2.16,-0.7,0.7,Good,1.32,0,0,Excellent,61,-0.3,0.3,Excellent,5.3,-1,1,Good,16.3,-0.4,0.4,Excellent,75.5,0,0,Excellent,24.5,-0.3,0.3,Excellent,32.5,0.3,0.3,Excellent,,5.38,0.8,0.8,Good,19.43,0.8,0.8,Good,569,-0.4,0.4,Excellent,15.6,1.0,1,Good,47.2,1.1,1.1,Satisfactory,87.7,0.0,0,Excellent,29,-0.5,0.5,Excellent,33.1,-0.4,0.4,Excellent,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN1000,14 พฤษภาคม 2568,,,,HM 1992,PHCH
889,00891,R,2.15,-1,1,Good,1.46,0.4,0.4,Excellent,60,-0.4,0.4,Excellent,5.2,-2,2,Satisfactory,16,-0.6,0.6,Good,74.4,-0.3,0.3,Excellent,24.2,-1,1,Good,32.5,0.3,0.3,Excellent,,5.3,0.5,0.5,Excellent,19.51,0.9,0.9,Good,561,-0.9,0.9,Good,15.2,-1.0,1,Good,45.9,-0.1,0.1,Excellent,86.9,-0.2,0.2,Excellent,28.7,-0.7,0.7,Good,33.1,-0.4,0.4,Excellent,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN1000,14 พฤษภาคม 2568,,,,HM 263,PHCH
891,00893,R,2.19,0,0,Excellent,1.39,0.2,0.2,Excellent,64,0.1,0.1,Excellent,5.4,0,0,Excellent,16.2,-0.5,0.5,Excellent,74,-0.5,0.5,Excellent,24.7,0.2,0.2,Excellent,33.3,0.6,0.6,Good,,5.24,0.3,0.3,Excellent,19,0.2,0.2,Excellent,573,-0.1,0.1,Excellent,15.3,-0.5,0.5,Excellent,44.6,-1.3,1.3,Satisfactory,85.1,-0.6,0.6,Good,29.2,-0.4,0.4,Excellent,34.3,1.1,1.1,Satisfactory,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN1000,14 พฤษภาคม 2568,,,,HM 517,PHCH
893,00895,R,2.2,0.3,0.3,Excellent,1.42,0.3,0.3,Excellent,57,-0.8,0.8,Good,5.3,-1,1,Good,16.3,-0.4,0.4,Excellent,74.4,-0.3,0.3,Excellent,24.2,-1,1,Good,32.5,0.3,0.3,Excellent,,5.38,0.8,0.8,Good,18.51,-0.5,0.5,Excellent,565,-0.6,0.6,Good,15.5,0.5,0.5,Excellent,46.6,0.5,0.5,Excellent,86.6,-0.3,0.3,Excellent,28.8,-0.6,0.6,Good,33.3,-0.1,0.1,Excellent,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN1000,21 พฤษภาคม 2568,-,,,HM 589,PHCH
901,00903,R,2.18,-0.2,0.2,Excellent,0.53,-2.7,2.7,Unsatisfactory,63,0,0,Excellent,5.4,0,0,Excellent,16.3,-0.4,0.4,Excellent,74.7,-0.2,0.2,Excellent,24.8,0.5,0.5,Excellent,33.1,0.5,0.5,Excellent,,5.24,0.3,0.3,Excellent,19.17,0.4,0.4,Excellent,570,-0.3,0.3,Excellent,15.5,0.5,0.5,Excellent,45.6,-0.4,0.4,Excellent,87,-0.2,0.2,Excellent,29.6,-0.2,0.2,Excellent,34,0.8,0.8,Good,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN1000,21 พฤษภาคม 2568,,,,HM 932,PHCH
903,00905,R,2.16,-0.7,0.7,Good,1.47,0.5,0.5,Excellent,68,0.6,0.6,Good,5.4,0,0,Excellent,16.4,-0.4,0.4,Excellent,73.9,-0.5,0.5,Excellent,24.8,0.5,0.5,Excellent,33.5,0.6,0.6,Good,,5.21,0.2,0.2,Excellent,19.69,1.2,1.2,Satisfactory,562,-0.8,0.8,Good,15.5,0.5,0.5,Excellent,44.7,-1.2,1.2,Satisfactory,86.4,-0.3,0.3,Excellent,29.8,-0.1,0.1,Excellent,34.7,1.6,1.6,Satisfactory,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN1000,21 พฤษภาคม 2568,,,,HM 153,PHCH
908,00910,R,2.16,-0.7,0.7,Good,1.31,-0.1,0.1,Excellent,63,0,0,Excellent,5.3,-1,1,Good,16.1,-0.6,0.6,Good,74.5,-0.3,0.3,Excellent,24.5,-0.3,0.3,Excellent,32.9,0.4,0.4,Excellent,,5.26,0.4,0.4,Excellent,18.65,-0.3,0.3,Excellent,568,-0.4,0.4,Excellent,15.4,0.0,0,Excellent,45.5,-0.5,0.5,Excellent,86.5,-0.3,0.3,Excellent,29.3,-0.4,0.4,Excellent,33.8,0.5,0.5,Excellent,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN1000,14 พฤษภาคม 2568,,,,HM 1797,GNPH
911,00913,R,2.18,-0.2,0.2,Excellent,0.51,-2.7,2.7,Unsatisfactory,58,-0.6,0.6,Good,5.4,0,0,Excellent,16.1,-0.6,0.6,Good,73.9,-0.5,0.5,Excellent,24.8,0.5,0.5,Excellent,33.5,0.6,0.6,Good,,5.37,0.7,0.7,Good,18.99,0.2,0.2,Excellent,600,1.6,1.6,Satisfactory,15.5,0.5,0.5,Excellent,46,0.0,0,Excellent,85.7,-0.5,0.5,Excellent,28.9,-0.6,0.6,Good,33.7,0.4,0.4,Excellent,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",503,,XN1000,21 พฤษภาคม 2568,,,,HM 887,NGPH
915,00917,R,2.16,-0.7,0.7,Good,1.38,0.2,0.2,Excellent,62,-0.1,0.1,Excellent,5.3,-1,1,Good,16.1,-0.6,0.6,Good,74.5,-0.3,0.3,Excellent,24.5,-0.3,0.3,Excellent,32.9,0.4,0.4,Excellent,,5.31,0.5,0.5,Excellent,19.21,0.5,0.5,Excellent,596,1.3,1.3,Satisfactory,15.2,-1.0,1,Good,46,0.0,0,Excellent,86.6,-0.3,0.3,Excellent,28.6,-0.7,0.7,Good,33,-0.5,0.5,Excellent,,(500) Sysmex,500,503,"(503) XN Series (XN-10, 1000, 1500, 2000, 3000, 9000)",,,XN1500,21 พฤษภาคม 2568,,,,HM 1072,PHCH
